clusterId,zoneId
1,1
1,410
1,465
1,466
1,206
1,450
1,336
1,402
1,320
1,405
1,341
1,392
1,419
1,446
1,322
1,383
1,396
1,399
1,408
1,451
1,216
1,307
1,325
1,335
1,350
1,463
1,376
1,400
1,312
1,352
1,321
1,368
1,467
1,348
1,375
1,468
1,397
1,6
1,355
1,218
1,387
1,227
1,295
1,203
1,204
1,210
1,378
1,211
1,212
1,358
1,214
1,225
1,245
1,342
1,228
1,247
1,120
1,185
1,162
1,421
1,137
1,414
1,181
1,152
1,183
1,404
1,431
1,409
1,432
1,437
1,445
1,444
1,488
1,449
1,459
1,474
1,455
1,477
1,483
1,973
1,317
1,480
1,461
1,490
1,470
1,479
1,987
1,475
1,492
1,411
1,439
1,624
1,447
1,472
1,460
1,732
1,487
1,491
1,448
1,707
1,712
1,486
1,501
1,727
1,708
1,751
1,529
1,717
1,985
1,694
1,977
1,698
1,544
1,711
1,739
1,740
1,750
1,709
1,983
1,974
1,584
1,959
1,713
1,737
1,710
1,716
1,726
1,730
1,970
1,2
1,14
1,12
1,199
1,195
1,202
1,8
1,217
1,13
1,380
1,201
1,373
1,382
1,20
1,391
1,208
1,393
1,250
1,379
1,386
1,107
1,193
1,176
1,215
1,381
1,4
1,207
1,190
1,221
1,224
1,398
1,222
1,357
1,361
1,110
1,223
1,394
1,362
1,395
1,220
1,385
1,401
1,311
1,339
1,3
1,72
1,67
1,17
1,213
1,359
1,27
1,196
1,68
1,78
1,94
1,9
1,77
1,113
1,90
1,88
1,197
1,92
1,191
1,32
1,74
1,50
1,188
1,66
1,83
1,69
1,71
1,7
1,65
1,18
1,59
1,80
1,25
1,76
1,30
1,51
1,10
1,91
1,64
1,102
1,79
1,82
1,187
1,56
1,81
1,73
1,101
2,5
2,55
2,22
2,16
2,23
2,24
2,11
2,15
2,29
2,26
2,34
2,31
2,42
2,39
2,57
2,38
2,52
2,60
2,40
2,54
2,33
2,37
2,86
2,35
2,41
2,44
2,53
2,19
2,75
2,89
2,93
2,95
2,99
2,97
2,28
2,46
2,48
2,87
2,96
2,100
2,21
2,180
2,115
2,200
2,209
2,182
2,186
2,198
2,103
2,135
2,194
2,106
2,117
2,205
2,36
2,43
2,49
2,98
2,45
2,58
2,61
2,47
2,70
2,62
2,63
2,84
2,104
2,121
2,128
2,109
2,124
2,112
2,105
2,153
2,114
2,108
2,166
2,175
2,406
2,412
2,189
2,415
2,454
2,429
2,478
2,438
2,433
2,861
2,403
2,430
2,441
2,436
2,440
2,407
2,426
2,443
2,442
2,464
2,453
2,458
2,754
2,720
2,858
2,745
2,859
2,762
2,456
2,476
2,748
2,728
2,741
2,742
2,749
2,427
2,759
2,435
2,724
2,753
2,758
2,434
2,855
2,744
2,452
2,747
2,756
2,729
2,795
2,852
2,779
2,746
2,777
2,781
2,820
2,843
2,860
2,743
2,815
2,845
2,851
3,85
3,118
3,123
3,192
3,122
3,170
3,125
3,129
3,168
3,127
3,136
3,143
3,155
3,145
3,169
3,130
3,165
3,154
3,131
3,149
3,151
3,173
3,146
3,177
3,156
3,167
3,158
3,159
3,164
3,174
3,148
3,178
3,172
3,416
3,179
3,184
3,424
3,829
3,786
3,783
3,828
3,788
3,111
3,160
3,147
3,116
3,119
3,126
3,132
3,138
3,133
3,150
3,141
3,144
3,134
3,139
3,140
3,171
3,142
3,163
3,417
3,418
3,422
3,420
3,423
3,782
3,428
3,161
3,413
3,425
3,722
3,157
3,764
3,789
3,837
3,780
3,821
3,797
3,813
3,825
3,765
3,766
3,787
3,818
3,792
3,832
3,757
3,767
3,803
3,798
3,778
3,872
3,841
3,811
3,844
3,774
3,785
3,791
3,810
3,793
3,830
3,836
3,796
3,800
3,552
3,814
3,794
3,809
3,775
3,790
3,827
3,822
3,773
3,826
3,838
3,772
3,863
3,812
3,819
3,799
3,834
3,840
3,718
3,731
3,854
3,776
3,846
3,760
3,871
3,816
3,881
3,721
3,784
3,853
3,723
3,763
3,831
3,768
3,769
3,848
3,771
3,850
3,857
3,864
3,868
3,867
3,883
3,885
3,887
3,892
3,801
3,833
3,847
3,875
3,866
3,808
3,823
3,856
3,865
3,965
3,877
3,956
3,900
3,905
3,802
3,804
3,805
3,835
3,807
3,849
3,806
3,870
3,817
3,824
3,873
3,839
3,842
3,869
4,219
4,253
4,338
4,241
4,377
4,231
4,257
4,249
4,251
4,252
4,254
4,272
4,226
4,329
4,360
4,234
4,354
4,372
4,345
4,351
4,233
4,333
4,280
4,256
4,238
4,318
4,229
4,356
4,244
4,353
4,232
4,363
4,282
4,284
4,364
4,230
4,235
4,340
4,388
4,371
4,263
4,347
4,291
4,237
4,316
4,343
4,236
4,259
4,271
4,266
4,277
4,278
4,365
4,243
4,269
4,276
4,275
4,239
4,242
4,264
4,270
4,281
4,283
4,261
4,292
4,288
4,294
4,246
4,268
4,265
4,255
4,286
4,274
4,285
4,258
4,273
4,262
4,240
4,248
4,298
4,279
4,346
4,260
4,296
4,290
4,302
4,304
4,267
4,289
4,337
4,334
4,293
4,297
4,328
4,299
4,301
4,309
4,473
4,369
4,484
4,331
4,370
4,367
4,384
4,389
4,287
4,579
4,599
4,306
4,326
4,308
4,330
4,591
4,601
4,604
4,626
4,631
4,637
4,327
4,664
4,647
4,656
4,635
4,641
4,651
4,649
4,668
4,332
4,374
4,366
4,596
4,589
4,600
4,603
4,595
4,636
4,548
4,666
4,659
4,661
4,672
4,667
4,674
4,607
4,663
4,657
4,660
4,658
4,662
5,300
5,310
5,349
5,303
5,305
5,315
5,314
5,592
5,633
5,593
5,627
5,630
5,632
5,313
5,323
5,602
5,469
5,494
5,319
5,344
5,324
5,622
5,457
5,609
5,538
5,615
5,608
5,996
5,1000
5,471
5,638
5,611
5,634
5,594
5,639
5,650
5,645
5,566
5,972
5,580
5,598
5,597
5,654
5,655
5,670
5,516
5,605
5,543
5,989
5,643
5,613
5,621
5,992
5,640
5,644
5,495
5,500
5,614
5,642
5,547
5,559
5,561
5,675
5,550
5,978
5,617
5,706
5,563
5,700
5,673
5,682
5,680
5,572
5,652
5,676
5,681
5,571
5,587
5,686
5,576
5,671
5,585
5,669
5,678
5,679
5,509
5,513
5,514
5,688
5,581
5,518
5,519
5,567
5,573
5,517
5,562
5,683
5,588
5,684
5,693
5,565
5,995
5,569
5,575
6,390
6,616
6,618
6,976
6,493
6,620
6,496
6,497
6,462
6,489
6,988
6,606
6,990
6,481
6,485
6,980
6,692
6,499
6,997
6,625
6,628
6,482
6,610
6,986
6,504
6,994
6,984
6,505
6,555
6,981
6,975
6,542
6,545
6,498
6,646
6,558
6,702
6,502
6,590
6,629
6,993
6,998
6,568
6,570
6,574
6,982
6,685
6,665
6,503
6,511
6,653
6,556
6,648
6,523
6,560
6,704
6,506
6,549
6,512
6,551
6,536
6,691
6,623
6,515
6,699
6,703
6,687
6,933
6,934
6,546
6,553
6,923
6,583
6,936
6,510
6,564
6,522
6,586
6,697
6,690
6,520
6,932
6,582
6,701
6,521
6,557
6,533
6,578
6,534
6,937
6,507
6,539
6,531
6,554
6,524
6,532
6,991
6,527
6,695
6,917
6,525
6,540
6,952
6,968
6,689
6,714
6,715
6,705
6,979
6,761
6,888
6,969
6,898
6,950
6,926
6,508
6,577
6,619
6,738
6,535
6,930
6,677
6,696
6,530
6,971
6,719
6,967
6,999
6,526
6,736
6,537
6,891
6,528
6,925
6,901
6,922
6,541
6,931
6,938
6,949
6,948
6,939
6,945
6,942
6,947
6,612
6,733
6,725
6,752
6,862
6,880
6,734
6,910
6,903
6,770
6,964
6,735
6,921
6,889
6,894
6,918
6,924
6,882
6,884
6,896
6,902
6,957
6,755
6,874
6,919
6,876
6,879
6,886
6,878
6,895
6,966
6,890
6,893
6,899
6,906
6,909
6,911
6,907
6,954
6,914
6,915
6,913
6,941
6,929
6,943
6,897
6,916
6,908
6,912
6,927
6,953
6,951
6,955
6,960
6,904
6,958
6,944
6,961
6,920
6,928
6,963
6,935
6,946
6,940
6,962
